,File Size,Month,Date,Time,File Name,Recording Status,Energy in first 5 secs
1183,488,Jul,11,09:02,20220711_160243.WAV,very small but no data,0.0
1184,488,Jul,11,09:02,20220711_160244.WAV,very small but no data,0.0
1185,488,Jul,11,09:02,20220711_160245.WAV,very small but no data,0.0
1186,488,Jul,11,09:02,20220711_160246.WAV,very small but no data,0.0
1187,488,Jul,11,09:02,20220711_160247.WAV,very small but no data,0.0
1188,488,Jul,11,09:02,20220711_160248.WAV,very small but no data,0.0
1189,488,Jul,11,09:02,20220711_160249.WAV,very small but no data,0.0
1190,488,Jul,11,09:02,20220711_160250.WAV,very small but no data,0.0
1191,488,Jul,11,09:02,20220711_160251.WAV,very small but no data,0.0
1192,488,Jul,11,09:02,20220711_160252.WAV,very small but no data,0.0
1193,488,Jul,11,09:02,20220711_160253.WAV,very small but no data,0.0
1194,488,Jul,11,09:02,20220711_160254.WAV,very small but no data,0.0
1195,488,Jul,11,09:02,20220711_160255.WAV,very small but no data,0.0
1196,488,Jul,11,09:02,20220711_160256.WAV,very small but no data,0.0
1197,488,Jul,11,09:02,20220711_160257.WAV,very small but no data,0.0
1198,488,Jul,11,09:02,20220711_160258.WAV,very small but no data,0.0
1199,488,Jul,11,09:02,20220711_160259.WAV,very small but no data,0.0
1200,488,Jul,11,09:02,20220711_160300.WAV,very small but no data,0.0
1201,488,Jul,11,09:03,20220711_160301.WAV,very small but no data,0.0
1202,488,Jul,11,09:03,20220711_160302.WAV,very small but no data,0.0
1203,488,Jul,11,09:03,20220711_160303.WAV,very small but no data,0.0
1204,488,Jul,11,09:03,20220711_160304.WAV,very small but no data,0.0
1205,488,Jul,11,09:03,20220711_160305.WAV,very small but no data,0.0
1206,488,Jul,11,09:03,20220711_160306.WAV,very small but no data,0.0
1207,488,Jul,11,09:03,20220711_160307.WAV,very small but no data,0.0
1208,488,Jul,11,09:03,20220711_160308.WAV,very small but no data,0.0
1209,488,Jul,11,09:03,20220711_160309.WAV,very small but no data,0.0
1210,488,Jul,11,09:03,20220711_160310.WAV,very small but no data,0.0
1211,488,Jul,11,09:03,20220711_160311.WAV,very small but no data,0.0
1212,488,Jul,11,09:03,20220711_160312.WAV,very small but no data,0.0
1213,488,Jul,11,09:03,20220711_160313.WAV,very small but no data,0.0
1214,488,Jul,11,09:03,20220711_160314.WAV,very small but no data,0.0
1215,488,Jul,11,09:03,20220711_160315.WAV,very small but no data,0.0
1216,488,Jul,11,09:03,20220711_160316.WAV,very small but no data,0.0
1217,488,Jul,11,09:03,20220711_160317.WAV,very small but no data,0.0
1218,488,Jul,11,09:03,20220711_160318.WAV,very small but no data,0.0
1219,488,Jul,11,09:03,20220711_160319.WAV,very small but no data,0.0
1220,488,Jul,11,09:03,20220711_160320.WAV,very small but no data,0.0
1221,488,Jul,11,09:03,20220711_160321.WAV,very small but no data,0.0
1222,488,Jul,11,09:03,20220711_160322.WAV,very small but no data,0.0
1223,488,Jul,11,09:03,20220711_160323.WAV,very small but no data,0.0
1224,488,Jul,11,09:03,20220711_160324.WAV,very small but no data,0.0
1225,488,Jul,11,09:03,20220711_160325.WAV,very small but no data,0.0
1226,488,Jul,11,09:03,20220711_160326.WAV,very small but no data,0.0
1227,488,Jul,11,09:03,20220711_160327.WAV,very small but no data,0.0
1228,488,Jul,11,09:03,20220711_160328.WAV,very small but no data,0.0
1229,488,Jul,11,09:03,20220711_160329.WAV,very small but no data,0.0
1230,488,Jul,11,09:03,20220711_160330.WAV,very small but no data,0.0
1231,488,Jul,11,09:03,20220711_160331.WAV,very small but no data,0.0
1232,488,Jul,11,09:03,20220711_160332.WAV,very small but no data,0.0
1233,488,Jul,11,09:03,20220711_160333.WAV,very small but no data,0.0
1234,488,Jul,11,09:03,20220711_160334.WAV,very small but no data,0.0
1235,488,Jul,11,09:03,20220711_160335.WAV,very small but no data,0.0
1236,488,Jul,11,09:03,20220711_160336.WAV,very small but no data,0.0
1237,488,Jul,11,09:03,20220711_160337.WAV,very small but no data,0.0
1238,488,Jul,11,09:03,20220711_160338.WAV,very small but no data,0.0
1239,488,Jul,11,09:03,20220711_160339.WAV,very small but no data,0.0
1240,488,Jul,11,09:03,20220711_160340.WAV,very small but no data,0.0
1241,488,Jul,11,09:03,20220711_160341.WAV,very small but no data,0.0
1242,488,Jul,11,09:03,20220711_160342.WAV,very small but no data,0.0
1243,488,Jul,11,09:03,20220711_160343.WAV,very small but no data,0.0
1244,488,Jul,11,09:03,20220711_160344.WAV,very small but no data,0.0
1245,488,Jul,11,09:03,20220711_160345.WAV,very small but no data,0.0
1246,488,Jul,11,09:03,20220711_160346.WAV,very small but no data,0.0
1247,488,Jul,11,09:03,20220711_160347.WAV,very small but no data,0.0
1248,488,Jul,11,09:03,20220711_160348.WAV,very small but no data,0.0
1249,488,Jul,11,09:03,20220711_160349.WAV,very small but no data,0.0
1250,488,Jul,11,09:03,20220711_160350.WAV,very small but no data,0.0
1251,488,Jul,11,09:03,20220711_160351.WAV,very small but no data,0.0
1252,488,Jul,11,09:03,20220711_160352.WAV,very small but no data,0.0
1253,488,Jul,11,09:03,20220711_160353.WAV,very small but no data,0.0
1254,488,Jul,11,09:03,20220711_160354.WAV,very small but no data,0.0
1255,488,Jul,11,09:03,20220711_160355.WAV,very small but no data,0.0
1256,488,Jul,11,09:03,20220711_160356.WAV,very small but no data,0.0
1257,488,Jul,11,09:03,20220711_160357.WAV,very small but no data,0.0
1258,488,Jul,11,09:03,20220711_160358.WAV,very small but no data,0.0
1259,488,Jul,11,09:03,20220711_160359.WAV,very small but no data,0.0
1260,488,Jul,11,09:03,20220711_160400.WAV,very small but no data,0.0
1261,488,Jul,11,09:04,20220711_160401.WAV,very small but no data,0.0
1262,488,Jul,11,09:04,20220711_160402.WAV,very small but no data,0.0
1263,488,Jul,11,09:04,20220711_160403.WAV,very small but no data,0.0
1264,488,Jul,11,09:04,20220711_160404.WAV,very small but no data,0.0
1265,488,Jul,11,09:04,20220711_160405.WAV,very small but no data,0.0
1266,488,Jul,11,09:04,20220711_160406.WAV,very small but no data,0.0
1267,488,Jul,11,09:04,20220711_160407.WAV,very small but no data,0.0
1268,488,Jul,11,09:04,20220711_160408.WAV,very small but no data,0.0
1269,488,Jul,11,09:04,20220711_160409.WAV,very small but no data,0.0
1270,488,Jul,11,09:04,20220711_160410.WAV,very small but no data,0.0
1271,488,Jul,11,09:04,20220711_160411.WAV,very small but no data,0.0
1272,488,Jul,11,09:04,20220711_160412.WAV,very small but no data,0.0
1273,488,Jul,11,09:04,20220711_160413.WAV,very small but no data,0.0
1274,488,Jul,11,09:04,20220711_160414.WAV,very small but no data,0.0
1275,488,Jul,11,09:04,20220711_160415.WAV,very small but no data,0.0
1276,488,Jul,11,09:04,20220711_160416.WAV,very small but no data,0.0
1277,488,Jul,11,09:04,20220711_160417.WAV,very small but no data,0.0
1278,488,Jul,11,09:04,20220711_160418.WAV,very small but no data,0.0
1279,488,Jul,11,09:04,20220711_160419.WAV,very small but no data,0.0
1280,488,Jul,11,09:04,20220711_160420.WAV,very small but no data,0.0
1281,488,Jul,11,09:04,20220711_160421.WAV,very small but no data,0.0
1282,488,Jul,11,09:04,20220711_160422.WAV,very small but no data,0.0
1283,488,Jul,11,09:04,20220711_160423.WAV,very small but no data,0.0
1284,488,Jul,11,09:04,20220711_160424.WAV,very small but no data,0.0
1285,488,Jul,11,09:04,20220711_160425.WAV,very small but no data,0.0
1286,488,Jul,11,09:04,20220711_160426.WAV,very small but no data,0.0
1287,488,Jul,11,09:04,20220711_160427.WAV,very small but no data,0.0
1288,488,Jul,11,09:04,20220711_160428.WAV,very small but no data,0.0
1289,488,Jul,11,09:04,20220711_160429.WAV,very small but no data,0.0
1290,488,Jul,11,09:04,20220711_160430.WAV,very small but no data,0.0
1291,488,Jul,11,09:04,20220711_160431.WAV,very small but no data,0.0
1292,488,Jul,11,09:04,20220711_160432.WAV,very small but no data,0.0
1293,488,Jul,11,09:04,20220711_160433.WAV,very small but no data,0.0
1294,488,Jul,11,09:04,20220711_160434.WAV,very small but no data,0.0
1295,488,Jul,11,09:04,20220711_160435.WAV,very small but no data,0.0
1296,488,Jul,11,09:04,20220711_160436.WAV,very small but no data,0.0
1297,488,Jul,11,09:04,20220711_160437.WAV,very small but no data,0.0
1298,488,Jul,11,09:04,20220711_160438.WAV,very small but no data,0.0
1299,488,Jul,11,09:04,20220711_160439.WAV,very small but no data,0.0
1300,488,Jul,11,09:04,20220711_160440.WAV,very small but no data,0.0
1301,488,Jul,11,09:04,20220711_160441.WAV,very small but no data,0.0
1302,488,Jul,11,09:04,20220711_160442.WAV,very small but no data,0.0
1303,488,Jul,11,09:04,20220711_160443.WAV,very small but no data,0.0
1304,488,Jul,11,09:04,20220711_160444.WAV,very small but no data,0.0
1305,488,Jul,11,09:04,20220711_160445.WAV,very small but no data,0.0
1306,488,Jul,11,09:04,20220711_160446.WAV,very small but no data,0.0
1307,488,Jul,11,09:04,20220711_160447.WAV,very small but no data,0.0
1308,488,Jul,11,09:04,20220711_160448.WAV,very small but no data,0.0
1309,488,Jul,11,09:04,20220711_160449.WAV,very small but no data,0.0
1310,488,Jul,11,09:04,20220711_160450.WAV,very small but no data,0.0
1311,488,Jul,11,09:04,20220711_160451.WAV,very small but no data,0.0
1312,488,Jul,11,09:04,20220711_160452.WAV,very small but no data,0.0
1313,488,Jul,11,09:04,20220711_160453.WAV,very small but no data,0.0
1314,488,Jul,11,09:04,20220711_160454.WAV,very small but no data,0.0
1315,488,Jul,11,09:04,20220711_160455.WAV,very small but no data,0.0
1316,488,Jul,11,09:04,20220711_160456.WAV,very small but no data,0.0
1317,488,Jul,11,09:04,20220711_160457.WAV,very small but no data,0.0
1318,488,Jul,11,09:04,20220711_160458.WAV,very small but no data,0.0
1319,488,Jul,11,09:04,20220711_160459.WAV,very small but no data,0.0
1320,488,Jul,11,09:04,20220711_160500.WAV,very small but no data,0.0
1321,488,Jul,11,09:05,20220711_160501.WAV,very small but no data,0.0
1322,488,Jul,11,09:05,20220711_160502.WAV,very small but no data,0.0
1323,488,Jul,11,09:05,20220711_160503.WAV,very small but no data,0.0
1324,488,Jul,11,09:05,20220711_160504.WAV,very small but no data,0.0
1325,488,Jul,11,09:05,20220711_160505.WAV,very small but no data,0.0
1326,488,Jul,11,09:05,20220711_160506.WAV,very small but no data,0.0
1327,488,Jul,11,09:05,20220711_160507.WAV,very small but no data,0.0
1328,488,Jul,11,09:05,20220711_160508.WAV,very small but no data,0.0
1329,488,Jul,11,09:05,20220711_160509.WAV,very small but no data,0.0
1330,488,Jul,11,09:05,20220711_160510.WAV,very small but no data,0.0
1331,488,Jul,11,09:05,20220711_160511.WAV,very small but no data,0.0
1332,488,Jul,11,09:05,20220711_160512.WAV,very small but no data,0.0
1333,488,Jul,11,09:05,20220711_160513.WAV,very small but no data,0.0
1334,488,Jul,11,09:05,20220711_160514.WAV,very small but no data,0.0
1335,488,Jul,11,09:05,20220711_160515.WAV,very small but no data,0.0
1336,488,Jul,11,09:05,20220711_160516.WAV,very small but no data,0.0
1337,488,Jul,11,09:05,20220711_160517.WAV,very small but no data,0.0
1338,488,Jul,11,09:05,20220711_160518.WAV,very small but no data,0.0
1339,488,Jul,11,09:05,20220711_160519.WAV,very small but no data,0.0
1340,488,Jul,11,09:05,20220711_160520.WAV,very small but no data,0.0
1341,488,Jul,11,09:05,20220711_160521.WAV,very small but no data,0.0
1342,488,Jul,11,09:05,20220711_160522.WAV,very small but no data,0.0
1343,488,Jul,11,09:05,20220711_160523.WAV,very small but no data,0.0
1344,488,Jul,11,09:05,20220711_160524.WAV,very small but no data,0.0
1345,488,Jul,11,09:05,20220711_160525.WAV,very small but no data,0.0
1346,488,Jul,11,09:05,20220711_160526.WAV,very small but no data,0.0
1347,488,Jul,11,09:05,20220711_160527.WAV,very small but no data,0.0
1348,488,Jul,11,09:05,20220711_160528.WAV,very small but no data,0.0
1349,488,Jul,11,09:05,20220711_160529.WAV,very small but no data,0.0
1350,488,Jul,11,09:05,20220711_160530.WAV,very small but no data,0.0
1351,488,Jul,11,09:05,20220711_160531.WAV,very small but no data,0.0
1352,488,Jul,11,09:05,20220711_160532.WAV,very small but no data,0.0
1353,488,Jul,11,09:05,20220711_160533.WAV,very small but no data,0.0
1354,488,Jul,11,09:05,20220711_160534.WAV,very small but no data,0.0
1355,488,Jul,11,09:05,20220711_160535.WAV,very small but no data,0.0
1356,488,Jul,11,09:05,20220711_160536.WAV,very small but no data,0.0
1357,488,Jul,11,09:05,20220711_160537.WAV,very small but no data,0.0
1358,488,Jul,11,09:05,20220711_160538.WAV,very small but no data,0.0
1359,488,Jul,11,09:05,20220711_160539.WAV,very small but no data,0.0
1360,488,Jul,11,09:05,20220711_160540.WAV,very small but no data,0.0
1361,488,Jul,11,09:05,20220711_160541.WAV,very small but no data,0.0
1362,488,Jul,11,09:05,20220711_160542.WAV,very small but no data,0.0
1363,488,Jul,11,09:05,20220711_160543.WAV,very small but no data,0.0
1364,488,Jul,11,09:05,20220711_160544.WAV,very small but no data,0.0
1365,488,Jul,11,09:05,20220711_160545.WAV,very small but no data,0.0
1366,488,Jul,11,09:05,20220711_160546.WAV,very small but no data,0.0
1367,488,Jul,11,09:05,20220711_160547.WAV,very small but no data,0.0
1368,488,Jul,11,09:05,20220711_160548.WAV,very small but no data,0.0
1369,488,Jul,11,09:05,20220711_160549.WAV,very small but no data,0.0
1370,488,Jul,11,09:05,20220711_160550.WAV,very small but no data,0.0
1371,488,Jul,11,09:05,20220711_160551.WAV,very small but no data,0.0
1372,488,Jul,11,09:05,20220711_160552.WAV,very small but no data,0.0
1373,488,Jul,11,09:05,20220711_160553.WAV,very small but no data,0.0
1374,488,Jul,11,09:05,20220711_160554.WAV,very small but no data,0.0
1375,488,Jul,11,09:05,20220711_160555.WAV,very small but no data,0.0
1376,488,Jul,11,09:05,20220711_160556.WAV,very small but no data,0.0
1377,488,Jul,11,09:05,20220711_160557.WAV,very small but no data,0.0
1378,488,Jul,11,09:05,20220711_160558.WAV,very small but no data,0.0
1379,488,Jul,11,09:05,20220711_160559.WAV,very small but no data,0.0
1380,488,Jul,11,09:05,20220711_160600.WAV,very small but no data,0.0
1381,488,Jul,11,09:06,20220711_160601.WAV,very small but no data,0.0
1382,488,Jul,11,09:06,20220711_160602.WAV,very small but no data,0.0
1383,488,Jul,11,09:06,20220711_160603.WAV,very small but no data,0.0
1384,488,Jul,11,09:06,20220711_160604.WAV,very small but no data,0.0
1385,488,Jul,11,09:06,20220711_160605.WAV,very small but no data,0.0
1386,488,Jul,11,09:06,20220711_160606.WAV,very small but no data,0.0
1387,488,Jul,11,09:06,20220711_160607.WAV,very small but no data,0.0
1388,488,Jul,11,09:06,20220711_160608.WAV,very small but no data,0.0
1389,488,Jul,11,09:06,20220711_160609.WAV,very small but no data,0.0
1390,488,Jul,11,09:06,20220711_160610.WAV,very small but no data,0.0
1391,488,Jul,11,09:06,20220711_160611.WAV,very small but no data,0.0
1392,488,Jul,11,09:06,20220711_160612.WAV,very small but no data,0.0
1393,488,Jul,11,09:06,20220711_160613.WAV,very small but no data,0.0
1394,488,Jul,11,09:06,20220711_160614.WAV,very small but no data,0.0
1395,488,Jul,11,09:06,20220711_160615.WAV,very small but no data,0.0
1396,488,Jul,11,09:06,20220711_160616.WAV,very small but no data,0.0
1397,488,Jul,11,09:06,20220711_160617.WAV,very small but no data,0.0
1398,488,Jul,11,09:06,20220711_160618.WAV,very small but no data,0.0
1399,488,Jul,11,09:06,20220711_160619.WAV,very small but no data,0.0
1400,488,Jul,11,09:06,20220711_160620.WAV,very small but no data,0.0
1401,488,Jul,11,09:06,20220711_160621.WAV,very small but no data,0.0
1402,488,Jul,11,09:06,20220711_160622.WAV,very small but no data,0.0
1403,488,Jul,11,09:06,20220711_160623.WAV,very small but no data,0.0
1404,488,Jul,11,09:06,20220711_160624.WAV,very small but no data,0.0
1405,488,Jul,11,09:06,20220711_160625.WAV,very small but no data,0.0
1406,488,Jul,11,09:06,20220711_160626.WAV,very small but no data,0.0
1407,488,Jul,11,09:06,20220711_160627.WAV,very small but no data,0.0
1408,488,Jul,11,09:06,20220711_160628.WAV,very small but no data,0.0
1409,488,Jul,11,09:06,20220711_160629.WAV,very small but no data,0.0
1410,488,Jul,11,09:06,20220711_160630.WAV,very small but no data,0.0
1411,488,Jul,11,09:06,20220711_160631.WAV,very small but no data,0.0
1412,488,Jul,11,09:06,20220711_160632.WAV,very small but no data,0.0
1413,488,Jul,11,09:06,20220711_160633.WAV,very small but no data,0.0
1414,488,Jul,11,09:06,20220711_160634.WAV,very small but no data,0.0
1415,488,Jul,11,09:06,20220711_160635.WAV,very small but no data,0.0
1416,488,Jul,11,09:06,20220711_160636.WAV,very small but no data,0.0
1417,488,Jul,11,09:06,20220711_160637.WAV,very small but no data,0.0
1418,488,Jul,11,09:06,20220711_160638.WAV,very small but no data,0.0
1419,488,Jul,11,09:06,20220711_160639.WAV,very small but no data,0.0
1420,488,Jul,11,09:06,20220711_160640.WAV,very small but no data,0.0
1421,488,Jul,11,09:06,20220711_160641.WAV,very small but no data,0.0
1422,488,Jul,11,09:06,20220711_160642.WAV,very small but no data,0.0
1423,488,Jul,11,09:06,20220711_160643.WAV,very small but no data,0.0
1424,488,Jul,11,09:06,20220711_160644.WAV,very small but no data,0.0
1425,488,Jul,11,09:06,20220711_160645.WAV,very small but no data,0.0
1426,488,Jul,11,09:06,20220711_160646.WAV,very small but no data,0.0
1427,488,Jul,11,09:06,20220711_160647.WAV,very small but no data,0.0
1428,488,Jul,11,09:06,20220711_160648.WAV,very small but no data,0.0
1429,488,Jul,11,09:06,20220711_160649.WAV,very small but no data,0.0
1430,488,Jul,11,09:06,20220711_160650.WAV,very small but no data,0.0
1431,488,Jul,11,09:06,20220711_160651.WAV,very small but no data,0.0
1432,488,Jul,11,09:06,20220711_160652.WAV,very small but no data,0.0
1433,488,Jul,11,09:06,20220711_160653.WAV,very small but no data,0.0
1434,488,Jul,11,09:06,20220711_160654.WAV,very small but no data,0.0
1435,488,Jul,11,09:06,20220711_160655.WAV,very small but no data,0.0
1436,488,Jul,11,09:06,20220711_160656.WAV,very small but no data,0.0
1437,488,Jul,11,09:06,20220711_160657.WAV,very small but no data,0.0
1438,488,Jul,11,09:06,20220711_160658.WAV,very small but no data,0.0
1439,488,Jul,11,09:06,20220711_160659.WAV,very small but no data,0.0
1440,488,Jul,11,09:06,20220711_160700.WAV,very small but no data,0.0
1441,488,Jul,11,09:07,20220711_160701.WAV,very small but no data,0.0
1442,488,Jul,11,09:07,20220711_160702.WAV,very small but no data,0.0
1443,488,Jul,11,09:07,20220711_160703.WAV,very small but no data,0.0
1444,488,Jul,11,09:07,20220711_160704.WAV,very small but no data,0.0
1445,488,Jul,11,09:07,20220711_160705.WAV,very small but no data,0.0
1446,488,Jul,11,09:07,20220711_160706.WAV,very small but no data,0.0
1447,488,Jul,11,09:07,20220711_160707.WAV,very small but no data,0.0
1448,488,Jul,11,09:07,20220711_160708.WAV,very small but no data,0.0
1449,488,Jul,11,09:07,20220711_160709.WAV,very small but no data,0.0
1450,488,Jul,11,09:07,20220711_160710.WAV,very small but no data,0.0
1451,488,Jul,11,09:07,20220711_160711.WAV,very small but no data,0.0
1452,488,Jul,11,09:07,20220711_160712.WAV,very small but no data,0.0
1453,488,Jul,11,09:07,20220711_160713.WAV,very small but no data,0.0
1454,488,Jul,11,09:07,20220711_160714.WAV,very small but no data,0.0
1455,488,Jul,11,09:07,20220711_160715.WAV,very small but no data,0.0
1456,488,Jul,11,09:07,20220711_160716.WAV,very small but no data,0.0
1457,488,Jul,11,09:07,20220711_160717.WAV,very small but no data,0.0
1458,488,Jul,11,09:07,20220711_160718.WAV,very small but no data,0.0
1459,488,Jul,11,09:07,20220711_160719.WAV,very small but no data,0.0
1460,488,Jul,11,09:07,20220711_160720.WAV,very small but no data,0.0
1461,488,Jul,11,09:07,20220711_160721.WAV,very small but no data,0.0
1462,488,Jul,11,09:07,20220711_160722.WAV,very small but no data,0.0
1463,488,Jul,11,09:07,20220711_160723.WAV,very small but no data,0.0
1464,488,Jul,11,09:07,20220711_160724.WAV,very small but no data,0.0
1465,488,Jul,11,09:07,20220711_160725.WAV,very small but no data,0.0
1466,488,Jul,11,09:07,20220711_160726.WAV,very small but no data,0.0
1467,488,Jul,11,09:07,20220711_160727.WAV,very small but no data,0.0
1468,488,Jul,11,09:07,20220711_160728.WAV,very small but no data,0.0
1469,488,Jul,11,09:07,20220711_160729.WAV,very small but no data,0.0
1470,488,Jul,11,09:07,20220711_160730.WAV,very small but no data,0.0
1471,488,Jul,11,09:07,20220711_160731.WAV,very small but no data,0.0
1472,488,Jul,11,09:07,20220711_160732.WAV,very small but no data,0.0
1473,488,Jul,11,09:07,20220711_160733.WAV,very small but no data,0.0
1474,488,Jul,11,09:07,20220711_160734.WAV,very small but no data,0.0
1475,488,Jul,11,09:07,20220711_160735.WAV,very small but no data,0.0
1476,488,Jul,11,09:07,20220711_160736.WAV,very small but no data,0.0
1477,488,Jul,11,09:07,20220711_160737.WAV,very small but no data,0.0
1478,488,Jul,11,09:07,20220711_160738.WAV,very small but no data,0.0
1479,488,Jul,11,09:07,20220711_160739.WAV,very small but no data,0.0
1480,488,Jul,11,09:07,20220711_160740.WAV,very small but no data,0.0
1481,488,Jul,11,09:07,20220711_160741.WAV,very small but no data,0.0
1482,488,Jul,11,09:07,20220711_160742.WAV,very small but no data,0.0
1483,488,Jul,11,09:07,20220711_160743.WAV,very small but no data,0.0
1484,488,Jul,11,09:07,20220711_160744.WAV,very small but no data,0.0
1485,488,Jul,11,09:07,20220711_160745.WAV,very small but no data,0.0
1486,488,Jul,11,09:07,20220711_160746.WAV,very small but no data,0.0
1487,488,Jul,11,09:07,20220711_160747.WAV,very small but no data,0.0
1488,488,Jul,11,09:07,20220711_160748.WAV,very small but no data,0.0
1489,488,Jul,11,09:07,20220711_160749.WAV,very small but no data,0.0
1490,488,Jul,11,09:07,20220711_160750.WAV,very small but no data,0.0
1491,488,Jul,11,09:07,20220711_160751.WAV,very small but no data,0.0
1492,488,Jul,11,09:07,20220711_160752.WAV,very small but no data,0.0
1493,488,Jul,11,09:07,20220711_160753.WAV,very small but no data,0.0
1494,488,Jul,11,09:07,20220711_160754.WAV,very small but no data,0.0
1495,488,Jul,11,09:07,20220711_160755.WAV,very small but no data,0.0
1496,488,Jul,11,09:07,20220711_160756.WAV,very small but no data,0.0
1497,488,Jul,11,09:07,20220711_160757.WAV,very small but no data,0.0
1498,488,Jul,11,09:07,20220711_160758.WAV,very small but no data,0.0
1499,488,Jul,11,09:07,20220711_160759.WAV,very small but no data,0.0
1500,488,Jul,11,09:07,20220711_160800.WAV,very small but no data,0.0
1501,488,Jul,11,09:08,20220711_160801.WAV,very small but no data,0.0
1502,488,Jul,11,09:08,20220711_160802.WAV,very small but no data,0.0
1503,488,Jul,11,09:08,20220711_160803.WAV,very small but no data,0.0
1504,488,Jul,11,09:08,20220711_160804.WAV,very small but no data,0.0
1505,488,Jul,11,09:08,20220711_160805.WAV,very small but no data,0.0
1506,488,Jul,11,09:08,20220711_160806.WAV,very small but no data,0.0
1507,488,Jul,11,09:08,20220711_160807.WAV,very small but no data,0.0
1508,488,Jul,11,09:08,20220711_160808.WAV,very small but no data,0.0
1509,488,Jul,11,09:08,20220711_160809.WAV,very small but no data,0.0
1510,488,Jul,11,09:08,20220711_160810.WAV,very small but no data,0.0
1511,488,Jul,11,09:08,20220711_160811.WAV,very small but no data,0.0
1512,488,Jul,11,09:08,20220711_160812.WAV,very small but no data,0.0
1513,488,Jul,11,09:08,20220711_160813.WAV,very small but no data,0.0
1514,488,Jul,11,09:08,20220711_160814.WAV,very small but no data,0.0
1515,488,Jul,11,09:08,20220711_160815.WAV,very small but no data,0.0
1516,488,Jul,11,09:08,20220711_160816.WAV,very small but no data,0.0
1517,488,Jul,11,09:08,20220711_160817.WAV,very small but no data,0.0
1518,488,Jul,11,09:08,20220711_160818.WAV,very small but no data,0.0
1519,488,Jul,11,09:08,20220711_160819.WAV,very small but no data,0.0
1520,488,Jul,11,09:08,20220711_160820.WAV,very small but no data,0.0
1521,488,Jul,11,09:08,20220711_160821.WAV,very small but no data,0.0
1522,488,Jul,11,09:08,20220711_160822.WAV,very small but no data,0.0
1523,488,Jul,11,09:08,20220711_160823.WAV,very small but no data,0.0
1524,488,Jul,11,09:08,20220711_160824.WAV,very small but no data,0.0
1525,488,Jul,11,09:08,20220711_160825.WAV,very small but no data,0.0
1526,488,Jul,11,09:08,20220711_160826.WAV,very small but no data,0.0
1527,488,Jul,11,09:08,20220711_160827.WAV,very small but no data,0.0
1528,488,Jul,11,09:08,20220711_160828.WAV,very small but no data,0.0
1529,488,Jul,11,09:08,20220711_160829.WAV,very small but no data,0.0
1530,488,Jul,11,09:08,20220711_160830.WAV,very small but no data,0.0
1531,488,Jul,11,09:08,20220711_160831.WAV,very small but no data,0.0
1532,488,Jul,11,09:08,20220711_160832.WAV,very small but no data,0.0
1533,488,Jul,11,09:08,20220711_160833.WAV,very small but no data,0.0
1534,488,Jul,11,09:08,20220711_160834.WAV,very small but no data,0.0
1535,488,Jul,11,09:08,20220711_160835.WAV,very small but no data,0.0
1536,488,Jul,11,09:08,20220711_160836.WAV,very small but no data,0.0
1537,488,Jul,11,09:08,20220711_160837.WAV,very small but no data,0.0
1538,488,Jul,11,09:08,20220711_160838.WAV,very small but no data,0.0
1539,488,Jul,11,09:08,20220711_160839.WAV,very small but no data,0.0
1540,488,Jul,11,09:08,20220711_160840.WAV,very small but no data,0.0
1541,488,Jul,11,09:08,20220711_160841.WAV,very small but no data,0.0
1542,488,Jul,11,09:08,20220711_160842.WAV,very small but no data,0.0
1543,488,Jul,11,09:08,20220711_160843.WAV,very small but no data,0.0
1544,488,Jul,11,09:08,20220711_160844.WAV,very small but no data,0.0
1545,488,Jul,11,09:08,20220711_160845.WAV,very small but no data,0.0
1546,488,Jul,11,09:08,20220711_160846.WAV,very small but no data,0.0
1547,488,Jul,11,09:08,20220711_160847.WAV,very small but no data,0.0
1548,488,Jul,11,09:08,20220711_160848.WAV,very small but no data,0.0
1549,488,Jul,11,09:08,20220711_160849.WAV,very small but no data,0.0
1550,488,Jul,11,09:08,20220711_160850.WAV,very small but no data,0.0
1551,488,Jul,11,09:08,20220711_160851.WAV,very small but no data,0.0
1552,488,Jul,11,09:08,20220711_160852.WAV,very small but no data,0.0
1553,488,Jul,11,09:08,20220711_160853.WAV,very small but no data,0.0
1554,488,Jul,11,09:08,20220711_160854.WAV,very small but no data,0.0
1555,488,Jul,11,09:08,20220711_160855.WAV,very small but no data,0.0
1556,488,Jul,11,09:08,20220711_160856.WAV,very small but no data,0.0
1557,488,Jul,11,09:08,20220711_160857.WAV,very small but no data,0.0
1558,488,Jul,11,09:08,20220711_160858.WAV,very small but no data,0.0
1559,488,Jul,11,09:08,20220711_160859.WAV,very small but no data,0.0
1560,488,Jul,11,09:08,20220711_160900.WAV,very small but no data,0.0
1561,488,Jul,11,09:09,20220711_160901.WAV,very small but no data,0.0
1562,488,Jul,11,09:09,20220711_160902.WAV,very small but no data,0.0
1563,488,Jul,11,09:09,20220711_160903.WAV,very small but no data,0.0
1564,488,Jul,11,09:09,20220711_160904.WAV,very small but no data,0.0
1565,488,Jul,11,09:09,20220711_160905.WAV,very small but no data,0.0
1566,488,Jul,11,09:09,20220711_160906.WAV,very small but no data,0.0
1567,488,Jul,11,09:09,20220711_160907.WAV,very small but no data,0.0
1568,488,Jul,11,09:09,20220711_160908.WAV,very small but no data,0.0
1569,488,Jul,11,09:09,20220711_160909.WAV,very small but no data,0.0
