,File Size,Month,Date,Time,File Name,Recording Status
991,488,Jul,11,6:15,20220711_131506.WAV,empty
992,488,Jul,11,6:15,20220711_131507.WAV,empty
993,488,Jul,11,6:15,20220711_131508.WAV,empty
994,488,Jul,11,6:15,20220711_131509.WAV,empty
995,488,Jul,11,6:15,20220711_131510.WAV,empty
996,488,Jul,11,6:15,20220711_131511.WAV,empty
997,488,Jul,11,6:15,20220711_131512.WAV,empty
998,488,Jul,11,6:15,20220711_131513.WAV,empty
999,488,Jul,11,6:15,20220711_131514.WAV,empty
1000,488,Jul,11,6:15,20220711_131515.WAV,empty
1001,488,Jul,11,6:15,20220711_131516.WAV,empty
1002,488,Jul,11,6:15,20220711_131517.WAV,empty
1003,488,Jul,11,6:15,20220711_131518.WAV,empty
1004,488,Jul,11,6:15,20220711_131519.WAV,empty
1005,488,Jul,11,6:15,20220711_131520.WAV,empty
1006,488,Jul,11,6:15,20220711_131521.WAV,empty
1007,488,Jul,11,6:15,20220711_131522.WAV,empty
1008,488,Jul,11,6:15,20220711_131523.WAV,empty
1009,488,Jul,11,6:15,20220711_131524.WAV,empty
1010,488,Jul,11,6:15,20220711_131525.WAV,empty
1011,488,Jul,11,6:15,20220711_131526.WAV,empty
1012,488,Jul,11,6:15,20220711_131527.WAV,empty
1013,488,Jul,11,6:15,20220711_131528.WAV,empty
1014,413M,Jul,11,6:29,20220711_131529.WAV,full with no data
1015,856M,Jul,11,6:59,20220711_133000.WAV,full with no data
1016,856M,Jul,11,7:29,20220711_140000.WAV,full with no data
1017,856M,Jul,11,7:59,20220711_143000.WAV,full with no data
1018,856M,Jul,11,8:29,20220711_150000.WAV,full with no data
1019,856M,Jul,11,8:59,20220711_153000.WAV,full with no data
1020,488,Jul,11,8:59,20220711_160000.WAV,empty
1021,488,Jul,11,9:00,20220711_160001.WAV,empty
1022,488,Jul,11,9:00,20220711_160002.WAV,empty
1023,488,Jul,11,9:00,20220711_160003.WAV,empty
1024,488,Jul,11,9:00,20220711_160004.WAV,empty
1025,488,Jul,11,9:00,20220711_160005.WAV,empty
1026,488,Jul,11,9:00,20220711_160006.WAV,empty
1027,488,Jul,11,9:00,20220711_160007.WAV,empty
1028,488,Jul,11,9:00,20220711_160008.WAV,empty
1029,488,Jul,11,9:00,20220711_160009.WAV,empty
1030,488,Jul,11,9:00,20220711_160010.WAV,empty
1031,488,Jul,11,9:00,20220711_160011.WAV,empty
1032,488,Jul,11,9:00,20220711_160012.WAV,empty
1033,488,Jul,11,9:00,20220711_160013.WAV,empty
1034,488,Jul,11,9:00,20220711_160014.WAV,empty
1035,488,Jul,11,9:00,20220711_160015.WAV,empty
1036,488,Jul,11,9:00,20220711_160016.WAV,empty
1037,488,Jul,11,9:00,20220711_160017.WAV,empty
1038,488,Jul,11,9:00,20220711_160018.WAV,empty
1039,488,Jul,11,9:00,20220711_160019.WAV,empty
1040,488,Jul,11,9:00,20220711_160020.WAV,empty
1041,488,Jul,11,9:00,20220711_160021.WAV,empty
1042,488,Jul,11,9:00,20220711_160022.WAV,empty
1043,488,Jul,11,9:00,20220711_160023.WAV,empty
1044,488,Jul,11,9:00,20220711_160024.WAV,empty
1045,488,Jul,11,9:00,20220711_160025.WAV,empty
1046,488,Jul,11,9:00,20220711_160026.WAV,empty
1047,488,Jul,11,9:00,20220711_160027.WAV,empty
1048,488,Jul,11,9:00,20220711_160028.WAV,empty
1049,488,Jul,11,9:00,20220711_160029.WAV,empty
1050,488,Jul,11,9:00,20220711_160030.WAV,empty
1051,488,Jul,11,9:00,20220711_160031.WAV,empty
1052,488,Jul,11,9:00,20220711_160032.WAV,empty
1053,488,Jul,11,9:00,20220711_160033.WAV,empty
1054,488,Jul,11,9:00,20220711_160034.WAV,empty
1055,488,Jul,11,9:00,20220711_160035.WAV,empty
1056,488,Jul,11,9:00,20220711_160036.WAV,empty
1057,488,Jul,11,9:00,20220711_160037.WAV,empty
1058,488,Jul,11,9:00,20220711_160038.WAV,empty
1059,488,Jul,11,9:00,20220711_160039.WAV,empty
1060,488,Jul,11,9:00,20220711_160040.WAV,empty
1061,488,Jul,11,9:00,20220711_160041.WAV,empty
1062,488,Jul,11,9:00,20220711_160042.WAV,empty
1063,488,Jul,11,9:00,20220711_160043.WAV,empty
1064,488,Jul,11,9:00,20220711_160044.WAV,empty
1065,488,Jul,11,9:00,20220711_160045.WAV,empty
1066,488,Jul,11,9:00,20220711_160046.WAV,empty
1067,488,Jul,11,9:00,20220711_160047.WAV,empty
1068,488,Jul,11,9:00,20220711_160048.WAV,empty
1069,488,Jul,11,9:00,20220711_160049.WAV,empty
1070,488,Jul,11,9:00,20220711_160050.WAV,empty
1071,488,Jul,11,9:00,20220711_160051.WAV,empty
1072,488,Jul,11,9:00,20220711_160052.WAV,empty
1073,488,Jul,11,9:00,20220711_160053.WAV,empty
1074,488,Jul,11,9:00,20220711_160054.WAV,empty
1075,488,Jul,11,9:00,20220711_160055.WAV,empty
1076,488,Jul,11,9:00,20220711_160056.WAV,empty
1077,488,Jul,11,9:00,20220711_160057.WAV,empty
1078,488,Jul,11,9:00,20220711_160058.WAV,empty
1079,488,Jul,11,9:00,20220711_160059.WAV,empty
1080,488,Jul,11,9:00,20220711_160100.WAV,empty
1081,488,Jul,11,9:01,20220711_160101.WAV,empty
1082,488,Jul,11,9:01,20220711_160102.WAV,empty
1083,488,Jul,11,9:01,20220711_160103.WAV,empty
1084,488,Jul,11,9:01,20220711_160104.WAV,empty
1085,488,Jul,11,9:01,20220711_160105.WAV,empty
1086,488,Jul,11,9:01,20220711_160106.WAV,empty
1087,488,Jul,11,9:01,20220711_160107.WAV,empty
1088,488,Jul,11,9:01,20220711_160108.WAV,empty
1089,488,Jul,11,9:01,20220711_160109.WAV,empty
1090,488,Jul,11,9:01,20220711_160110.WAV,empty
1091,488,Jul,11,9:01,20220711_160111.WAV,empty
1092,488,Jul,11,9:01,20220711_160112.WAV,empty
1093,488,Jul,11,9:01,20220711_160113.WAV,empty
1094,488,Jul,11,9:01,20220711_160114.WAV,empty
1095,488,Jul,11,9:01,20220711_160115.WAV,empty
1096,488,Jul,11,9:01,20220711_160116.WAV,empty
1097,488,Jul,11,9:01,20220711_160117.WAV,empty
1098,488,Jul,11,9:01,20220711_160118.WAV,empty
1099,488,Jul,11,9:01,20220711_160119.WAV,empty
1100,488,Jul,11,9:01,20220711_160120.WAV,empty
1101,488,Jul,11,9:01,20220711_160121.WAV,empty
1102,488,Jul,11,9:01,20220711_160122.WAV,empty
1103,488,Jul,11,9:01,20220711_160123.WAV,empty
1104,488,Jul,11,9:01,20220711_160124.WAV,empty
1105,488,Jul,11,9:01,20220711_160125.WAV,empty
1106,488,Jul,11,9:01,20220711_160126.WAV,empty
1107,488,Jul,11,9:01,20220711_160127.WAV,empty
1108,488,Jul,11,9:01,20220711_160128.WAV,empty
1109,488,Jul,11,9:01,20220711_160129.WAV,empty
1110,488,Jul,11,9:01,20220711_160130.WAV,empty
1111,488,Jul,11,9:01,20220711_160131.WAV,empty
1112,488,Jul,11,9:01,20220711_160132.WAV,empty
1113,488,Jul,11,9:01,20220711_160133.WAV,empty
1114,488,Jul,11,9:01,20220711_160134.WAV,empty
1115,488,Jul,11,9:01,20220711_160135.WAV,empty
1116,488,Jul,11,9:01,20220711_160136.WAV,empty
1117,488,Jul,11,9:01,20220711_160137.WAV,empty
1118,488,Jul,11,9:01,20220711_160138.WAV,empty
1119,488,Jul,11,9:01,20220711_160139.WAV,empty
1120,488,Jul,11,9:01,20220711_160140.WAV,empty
1121,488,Jul,11,9:01,20220711_160141.WAV,empty
1122,488,Jul,11,9:01,20220711_160142.WAV,empty
1123,488,Jul,11,9:01,20220711_160143.WAV,empty
1124,488,Jul,11,9:01,20220711_160144.WAV,empty
1125,488,Jul,11,9:01,20220711_160145.WAV,empty
1126,488,Jul,11,9:01,20220711_160146.WAV,empty
1127,488,Jul,11,9:01,20220711_160147.WAV,empty
1128,488,Jul,11,9:01,20220711_160148.WAV,empty
1129,488,Jul,11,9:01,20220711_160149.WAV,empty
1130,488,Jul,11,9:01,20220711_160150.WAV,empty
1131,488,Jul,11,9:01,20220711_160151.WAV,empty
1132,488,Jul,11,9:01,20220711_160152.WAV,empty
1133,488,Jul,11,9:01,20220711_160153.WAV,empty
1134,488,Jul,11,9:01,20220711_160154.WAV,empty
1135,488,Jul,11,9:01,20220711_160155.WAV,empty
1136,488,Jul,11,9:01,20220711_160156.WAV,empty
1137,488,Jul,11,9:01,20220711_160157.WAV,empty
1138,488,Jul,11,9:01,20220711_160158.WAV,empty
1139,488,Jul,11,9:01,20220711_160159.WAV,empty
1140,488,Jul,11,9:01,20220711_160200.WAV,empty
1141,488,Jul,11,9:02,20220711_160201.WAV,empty
1142,488,Jul,11,9:02,20220711_160202.WAV,empty
1143,488,Jul,11,9:02,20220711_160203.WAV,empty
1144,488,Jul,11,9:02,20220711_160204.WAV,empty
1145,488,Jul,11,9:02,20220711_160205.WAV,empty
1146,488,Jul,11,9:02,20220711_160206.WAV,empty
1147,488,Jul,11,9:02,20220711_160207.WAV,empty
1148,488,Jul,11,9:02,20220711_160208.WAV,empty
1149,488,Jul,11,9:02,20220711_160209.WAV,empty
1150,488,Jul,11,9:02,20220711_160210.WAV,empty
1151,488,Jul,11,9:02,20220711_160211.WAV,empty
1152,488,Jul,11,9:02,20220711_160212.WAV,empty
1153,488,Jul,11,9:02,20220711_160213.WAV,empty
1154,488,Jul,11,9:02,20220711_160214.WAV,empty
1155,488,Jul,11,9:02,20220711_160215.WAV,empty
1156,488,Jul,11,9:02,20220711_160216.WAV,empty
1157,488,Jul,11,9:02,20220711_160217.WAV,empty
1158,488,Jul,11,9:02,20220711_160218.WAV,empty
1159,488,Jul,11,9:02,20220711_160219.WAV,empty
1160,488,Jul,11,9:02,20220711_160220.WAV,empty
1161,488,Jul,11,9:02,20220711_160221.WAV,empty
1162,488,Jul,11,9:02,20220711_160222.WAV,empty
1163,488,Jul,11,9:02,20220711_160223.WAV,empty
1164,488,Jul,11,9:02,20220711_160224.WAV,empty
1165,488,Jul,11,9:02,20220711_160225.WAV,empty
1166,488,Jul,11,9:02,20220711_160226.WAV,empty
1167,488,Jul,11,9:02,20220711_160227.WAV,empty
1168,488,Jul,11,9:02,20220711_160228.WAV,empty
1169,488,Jul,11,9:02,20220711_160229.WAV,empty
1170,488,Jul,11,9:02,20220711_160230.WAV,empty
1171,488,Jul,11,9:02,20220711_160231.WAV,empty
1172,488,Jul,11,9:02,20220711_160232.WAV,empty
1173,488,Jul,11,9:02,20220711_160233.WAV,empty
1174,488,Jul,11,9:02,20220711_160234.WAV,empty
1175,488,Jul,11,9:02,20220711_160235.WAV,empty
1176,488,Jul,11,9:02,20220711_160236.WAV,empty
1177,488,Jul,11,9:02,20220711_160237.WAV,empty
1178,488,Jul,11,9:02,20220711_160238.WAV,empty
1179,488,Jul,11,9:02,20220711_160239.WAV,empty
1180,488,Jul,11,9:02,20220711_160240.WAV,empty
1181,488,Jul,11,9:02,20220711_160241.WAV,empty
1182,488,Jul,11,9:02,20220711_160242.WAV,empty
1183,488,Jul,11,9:02,20220711_160243.WAV,empty
1184,488,Jul,11,9:02,20220711_160244.WAV,empty
1185,488,Jul,11,9:02,20220711_160245.WAV,empty
1186,488,Jul,11,9:02,20220711_160246.WAV,empty
1187,488,Jul,11,9:02,20220711_160247.WAV,empty
1188,488,Jul,11,9:02,20220711_160248.WAV,empty
1189,488,Jul,11,9:02,20220711_160249.WAV,empty
1190,488,Jul,11,9:02,20220711_160250.WAV,empty
1191,488,Jul,11,9:02,20220711_160251.WAV,empty
1192,488,Jul,11,9:02,20220711_160252.WAV,empty
1193,488,Jul,11,9:02,20220711_160253.WAV,empty
1194,488,Jul,11,9:02,20220711_160254.WAV,empty
1195,488,Jul,11,9:02,20220711_160255.WAV,empty
1196,488,Jul,11,9:02,20220711_160256.WAV,empty
1197,488,Jul,11,9:02,20220711_160257.WAV,empty
1198,488,Jul,11,9:02,20220711_160258.WAV,empty
1199,488,Jul,11,9:02,20220711_160259.WAV,empty
1200,488,Jul,11,9:02,20220711_160300.WAV,empty
1201,488,Jul,11,9:03,20220711_160301.WAV,empty
1202,488,Jul,11,9:03,20220711_160302.WAV,empty
1203,488,Jul,11,9:03,20220711_160303.WAV,empty
1204,488,Jul,11,9:03,20220711_160304.WAV,empty
1205,488,Jul,11,9:03,20220711_160305.WAV,empty
1206,488,Jul,11,9:03,20220711_160306.WAV,empty
1207,488,Jul,11,9:03,20220711_160307.WAV,empty
1208,488,Jul,11,9:03,20220711_160308.WAV,empty
1209,488,Jul,11,9:03,20220711_160309.WAV,empty
1210,488,Jul,11,9:03,20220711_160310.WAV,empty
1211,488,Jul,11,9:03,20220711_160311.WAV,empty
1212,488,Jul,11,9:03,20220711_160312.WAV,empty
1213,488,Jul,11,9:03,20220711_160313.WAV,empty
1214,488,Jul,11,9:03,20220711_160314.WAV,empty
1215,488,Jul,11,9:03,20220711_160315.WAV,empty
1216,488,Jul,11,9:03,20220711_160316.WAV,empty
1217,488,Jul,11,9:03,20220711_160317.WAV,empty
1218,488,Jul,11,9:03,20220711_160318.WAV,empty
1219,488,Jul,11,9:03,20220711_160319.WAV,empty
1220,488,Jul,11,9:03,20220711_160320.WAV,empty
1221,488,Jul,11,9:03,20220711_160321.WAV,empty
1222,488,Jul,11,9:03,20220711_160322.WAV,empty
1223,488,Jul,11,9:03,20220711_160323.WAV,empty
1224,488,Jul,11,9:03,20220711_160324.WAV,empty
1225,488,Jul,11,9:03,20220711_160325.WAV,empty
1226,488,Jul,11,9:03,20220711_160326.WAV,empty
1227,488,Jul,11,9:03,20220711_160327.WAV,empty
1228,488,Jul,11,9:03,20220711_160328.WAV,empty
1229,488,Jul,11,9:03,20220711_160329.WAV,empty
1230,488,Jul,11,9:03,20220711_160330.WAV,empty
1231,488,Jul,11,9:03,20220711_160331.WAV,empty
1232,488,Jul,11,9:03,20220711_160332.WAV,empty
1233,488,Jul,11,9:03,20220711_160333.WAV,empty
1234,488,Jul,11,9:03,20220711_160334.WAV,empty
1235,488,Jul,11,9:03,20220711_160335.WAV,empty
1236,488,Jul,11,9:03,20220711_160336.WAV,empty
1237,488,Jul,11,9:03,20220711_160337.WAV,empty
1238,488,Jul,11,9:03,20220711_160338.WAV,empty
1239,488,Jul,11,9:03,20220711_160339.WAV,empty
1240,488,Jul,11,9:03,20220711_160340.WAV,empty
1241,488,Jul,11,9:03,20220711_160341.WAV,empty
1242,488,Jul,11,9:03,20220711_160342.WAV,empty
1243,488,Jul,11,9:03,20220711_160343.WAV,empty
1244,488,Jul,11,9:03,20220711_160344.WAV,empty
1245,488,Jul,11,9:03,20220711_160345.WAV,empty
1246,488,Jul,11,9:03,20220711_160346.WAV,empty
1247,488,Jul,11,9:03,20220711_160347.WAV,empty
1248,488,Jul,11,9:03,20220711_160348.WAV,empty
1249,488,Jul,11,9:03,20220711_160349.WAV,empty
1250,488,Jul,11,9:03,20220711_160350.WAV,empty
1251,488,Jul,11,9:03,20220711_160351.WAV,empty
1252,488,Jul,11,9:03,20220711_160352.WAV,empty
1253,488,Jul,11,9:03,20220711_160353.WAV,empty
1254,488,Jul,11,9:03,20220711_160354.WAV,empty
1255,488,Jul,11,9:03,20220711_160355.WAV,empty
1256,488,Jul,11,9:03,20220711_160356.WAV,empty
1257,488,Jul,11,9:03,20220711_160357.WAV,empty
1258,488,Jul,11,9:03,20220711_160358.WAV,empty
1259,488,Jul,11,9:03,20220711_160359.WAV,empty
1260,488,Jul,11,9:03,20220711_160400.WAV,empty
1261,488,Jul,11,9:04,20220711_160401.WAV,empty
1262,488,Jul,11,9:04,20220711_160402.WAV,empty
1263,488,Jul,11,9:04,20220711_160403.WAV,empty
1264,488,Jul,11,9:04,20220711_160404.WAV,empty
1265,488,Jul,11,9:04,20220711_160405.WAV,empty
1266,488,Jul,11,9:04,20220711_160406.WAV,empty
1267,488,Jul,11,9:04,20220711_160407.WAV,empty
1268,488,Jul,11,9:04,20220711_160408.WAV,empty
1269,488,Jul,11,9:04,20220711_160409.WAV,empty
1270,488,Jul,11,9:04,20220711_160410.WAV,empty
1271,488,Jul,11,9:04,20220711_160411.WAV,empty
1272,488,Jul,11,9:04,20220711_160412.WAV,empty
1273,488,Jul,11,9:04,20220711_160413.WAV,empty
1274,488,Jul,11,9:04,20220711_160414.WAV,empty
1275,488,Jul,11,9:04,20220711_160415.WAV,empty
1276,488,Jul,11,9:04,20220711_160416.WAV,empty
1277,488,Jul,11,9:04,20220711_160417.WAV,empty
1278,488,Jul,11,9:04,20220711_160418.WAV,empty
1279,488,Jul,11,9:04,20220711_160419.WAV,empty
1280,488,Jul,11,9:04,20220711_160420.WAV,empty
1281,488,Jul,11,9:04,20220711_160421.WAV,empty
1282,488,Jul,11,9:04,20220711_160422.WAV,empty
1283,488,Jul,11,9:04,20220711_160423.WAV,empty
1284,488,Jul,11,9:04,20220711_160424.WAV,empty
1285,488,Jul,11,9:04,20220711_160425.WAV,empty
1286,488,Jul,11,9:04,20220711_160426.WAV,empty
1287,488,Jul,11,9:04,20220711_160427.WAV,empty
1288,488,Jul,11,9:04,20220711_160428.WAV,empty
1289,488,Jul,11,9:04,20220711_160429.WAV,empty
1290,488,Jul,11,9:04,20220711_160430.WAV,empty
1291,488,Jul,11,9:04,20220711_160431.WAV,empty
1292,488,Jul,11,9:04,20220711_160432.WAV,empty
1293,488,Jul,11,9:04,20220711_160433.WAV,empty
1294,488,Jul,11,9:04,20220711_160434.WAV,empty
1295,488,Jul,11,9:04,20220711_160435.WAV,empty
1296,488,Jul,11,9:04,20220711_160436.WAV,empty
1297,488,Jul,11,9:04,20220711_160437.WAV,empty
1298,488,Jul,11,9:04,20220711_160438.WAV,empty
1299,488,Jul,11,9:04,20220711_160439.WAV,empty
1300,488,Jul,11,9:04,20220711_160440.WAV,empty
1301,488,Jul,11,9:04,20220711_160441.WAV,empty
1302,488,Jul,11,9:04,20220711_160442.WAV,empty
1303,488,Jul,11,9:04,20220711_160443.WAV,empty
1304,488,Jul,11,9:04,20220711_160444.WAV,empty
1305,488,Jul,11,9:04,20220711_160445.WAV,empty
1306,488,Jul,11,9:04,20220711_160446.WAV,empty
1307,488,Jul,11,9:04,20220711_160447.WAV,empty
1308,488,Jul,11,9:04,20220711_160448.WAV,empty
1309,488,Jul,11,9:04,20220711_160449.WAV,empty
1310,488,Jul,11,9:04,20220711_160450.WAV,empty
1311,488,Jul,11,9:04,20220711_160451.WAV,empty
1312,488,Jul,11,9:04,20220711_160452.WAV,empty
1313,488,Jul,11,9:04,20220711_160453.WAV,empty
1314,488,Jul,11,9:04,20220711_160454.WAV,empty
1315,488,Jul,11,9:04,20220711_160455.WAV,empty
1316,488,Jul,11,9:04,20220711_160456.WAV,empty
1317,488,Jul,11,9:04,20220711_160457.WAV,empty
1318,488,Jul,11,9:04,20220711_160458.WAV,empty
1319,488,Jul,11,9:04,20220711_160459.WAV,empty
1320,488,Jul,11,9:04,20220711_160500.WAV,empty
1321,488,Jul,11,9:05,20220711_160501.WAV,empty
1322,488,Jul,11,9:05,20220711_160502.WAV,empty
1323,488,Jul,11,9:05,20220711_160503.WAV,empty
1324,488,Jul,11,9:05,20220711_160504.WAV,empty
1325,488,Jul,11,9:05,20220711_160505.WAV,empty
1326,488,Jul,11,9:05,20220711_160506.WAV,empty
1327,488,Jul,11,9:05,20220711_160507.WAV,empty
1328,488,Jul,11,9:05,20220711_160508.WAV,empty
1329,488,Jul,11,9:05,20220711_160509.WAV,empty
1330,488,Jul,11,9:05,20220711_160510.WAV,empty
1331,488,Jul,11,9:05,20220711_160511.WAV,empty
1332,488,Jul,11,9:05,20220711_160512.WAV,empty
1333,488,Jul,11,9:05,20220711_160513.WAV,empty
1334,488,Jul,11,9:05,20220711_160514.WAV,empty
1335,488,Jul,11,9:05,20220711_160515.WAV,empty
1336,488,Jul,11,9:05,20220711_160516.WAV,empty
1337,488,Jul,11,9:05,20220711_160517.WAV,empty
1338,488,Jul,11,9:05,20220711_160518.WAV,empty
1339,488,Jul,11,9:05,20220711_160519.WAV,empty
1340,488,Jul,11,9:05,20220711_160520.WAV,empty
1341,488,Jul,11,9:05,20220711_160521.WAV,empty
1342,488,Jul,11,9:05,20220711_160522.WAV,empty
1343,488,Jul,11,9:05,20220711_160523.WAV,empty
1344,488,Jul,11,9:05,20220711_160524.WAV,empty
1345,488,Jul,11,9:05,20220711_160525.WAV,empty
1346,488,Jul,11,9:05,20220711_160526.WAV,empty
1347,488,Jul,11,9:05,20220711_160527.WAV,empty
1348,488,Jul,11,9:05,20220711_160528.WAV,empty
1349,488,Jul,11,9:05,20220711_160529.WAV,empty
1350,488,Jul,11,9:05,20220711_160530.WAV,empty
1351,488,Jul,11,9:05,20220711_160531.WAV,empty
1352,488,Jul,11,9:05,20220711_160532.WAV,empty
1353,488,Jul,11,9:05,20220711_160533.WAV,empty
1354,488,Jul,11,9:05,20220711_160534.WAV,empty
1355,488,Jul,11,9:05,20220711_160535.WAV,empty
1356,488,Jul,11,9:05,20220711_160536.WAV,empty
1357,488,Jul,11,9:05,20220711_160537.WAV,empty
1358,488,Jul,11,9:05,20220711_160538.WAV,empty
1359,488,Jul,11,9:05,20220711_160539.WAV,empty
1360,488,Jul,11,9:05,20220711_160540.WAV,empty
1361,488,Jul,11,9:05,20220711_160541.WAV,empty
1362,488,Jul,11,9:05,20220711_160542.WAV,empty
1363,488,Jul,11,9:05,20220711_160543.WAV,empty
1364,488,Jul,11,9:05,20220711_160544.WAV,empty
1365,488,Jul,11,9:05,20220711_160545.WAV,empty
1366,488,Jul,11,9:05,20220711_160546.WAV,empty
1367,488,Jul,11,9:05,20220711_160547.WAV,empty
1368,488,Jul,11,9:05,20220711_160548.WAV,empty
1369,488,Jul,11,9:05,20220711_160549.WAV,empty
1370,488,Jul,11,9:05,20220711_160550.WAV,empty
1371,488,Jul,11,9:05,20220711_160551.WAV,empty
1372,488,Jul,11,9:05,20220711_160552.WAV,empty
1373,488,Jul,11,9:05,20220711_160553.WAV,empty
1374,488,Jul,11,9:05,20220711_160554.WAV,empty
1375,488,Jul,11,9:05,20220711_160555.WAV,empty
1376,488,Jul,11,9:05,20220711_160556.WAV,empty
1377,488,Jul,11,9:05,20220711_160557.WAV,empty
1378,488,Jul,11,9:05,20220711_160558.WAV,empty
1379,488,Jul,11,9:05,20220711_160559.WAV,empty
1380,488,Jul,11,9:05,20220711_160600.WAV,empty
1381,488,Jul,11,9:06,20220711_160601.WAV,empty
1382,488,Jul,11,9:06,20220711_160602.WAV,empty
1383,488,Jul,11,9:06,20220711_160603.WAV,empty
1384,488,Jul,11,9:06,20220711_160604.WAV,empty
1385,488,Jul,11,9:06,20220711_160605.WAV,empty
1386,488,Jul,11,9:06,20220711_160606.WAV,empty
1387,488,Jul,11,9:06,20220711_160607.WAV,empty
1388,488,Jul,11,9:06,20220711_160608.WAV,empty
1389,488,Jul,11,9:06,20220711_160609.WAV,empty
1390,488,Jul,11,9:06,20220711_160610.WAV,empty
1391,488,Jul,11,9:06,20220711_160611.WAV,empty
1392,488,Jul,11,9:06,20220711_160612.WAV,empty
1393,488,Jul,11,9:06,20220711_160613.WAV,empty
1394,488,Jul,11,9:06,20220711_160614.WAV,empty
1395,488,Jul,11,9:06,20220711_160615.WAV,empty
1396,488,Jul,11,9:06,20220711_160616.WAV,empty
1397,488,Jul,11,9:06,20220711_160617.WAV,empty
1398,488,Jul,11,9:06,20220711_160618.WAV,empty
1399,488,Jul,11,9:06,20220711_160619.WAV,empty
1400,488,Jul,11,9:06,20220711_160620.WAV,empty
1401,488,Jul,11,9:06,20220711_160621.WAV,empty
1402,488,Jul,11,9:06,20220711_160622.WAV,empty
1403,488,Jul,11,9:06,20220711_160623.WAV,empty
1404,488,Jul,11,9:06,20220711_160624.WAV,empty
1405,488,Jul,11,9:06,20220711_160625.WAV,empty
1406,488,Jul,11,9:06,20220711_160626.WAV,empty
1407,488,Jul,11,9:06,20220711_160627.WAV,empty
1408,488,Jul,11,9:06,20220711_160628.WAV,empty
1409,488,Jul,11,9:06,20220711_160629.WAV,empty
1410,488,Jul,11,9:06,20220711_160630.WAV,empty
1411,488,Jul,11,9:06,20220711_160631.WAV,empty
1412,488,Jul,11,9:06,20220711_160632.WAV,empty
1413,488,Jul,11,9:06,20220711_160633.WAV,empty
1414,488,Jul,11,9:06,20220711_160634.WAV,empty
1415,488,Jul,11,9:06,20220711_160635.WAV,empty
1416,488,Jul,11,9:06,20220711_160636.WAV,empty
1417,488,Jul,11,9:06,20220711_160637.WAV,empty
1418,488,Jul,11,9:06,20220711_160638.WAV,empty
1419,488,Jul,11,9:06,20220711_160639.WAV,empty
1420,488,Jul,11,9:06,20220711_160640.WAV,empty
1421,488,Jul,11,9:06,20220711_160641.WAV,empty
1422,488,Jul,11,9:06,20220711_160642.WAV,empty
1423,488,Jul,11,9:06,20220711_160643.WAV,empty
1424,488,Jul,11,9:06,20220711_160644.WAV,empty
1425,488,Jul,11,9:06,20220711_160645.WAV,empty
1426,488,Jul,11,9:06,20220711_160646.WAV,empty
1427,488,Jul,11,9:06,20220711_160647.WAV,empty
1428,488,Jul,11,9:06,20220711_160648.WAV,empty
1429,488,Jul,11,9:06,20220711_160649.WAV,empty
1430,488,Jul,11,9:06,20220711_160650.WAV,empty
1431,488,Jul,11,9:06,20220711_160651.WAV,empty
1432,488,Jul,11,9:06,20220711_160652.WAV,empty
1433,488,Jul,11,9:06,20220711_160653.WAV,empty
1434,488,Jul,11,9:06,20220711_160654.WAV,empty
1435,488,Jul,11,9:06,20220711_160655.WAV,empty
1436,488,Jul,11,9:06,20220711_160656.WAV,empty
1437,488,Jul,11,9:06,20220711_160657.WAV,empty
1438,488,Jul,11,9:06,20220711_160658.WAV,empty
1439,488,Jul,11,9:06,20220711_160659.WAV,empty
1440,488,Jul,11,9:06,20220711_160700.WAV,empty
1441,488,Jul,11,9:07,20220711_160701.WAV,empty
1442,488,Jul,11,9:07,20220711_160702.WAV,empty
1443,488,Jul,11,9:07,20220711_160703.WAV,empty
1444,488,Jul,11,9:07,20220711_160704.WAV,empty
1445,488,Jul,11,9:07,20220711_160705.WAV,empty
1446,488,Jul,11,9:07,20220711_160706.WAV,empty
1447,488,Jul,11,9:07,20220711_160707.WAV,empty
1448,488,Jul,11,9:07,20220711_160708.WAV,empty
1449,488,Jul,11,9:07,20220711_160709.WAV,empty
1450,488,Jul,11,9:07,20220711_160710.WAV,empty
1451,488,Jul,11,9:07,20220711_160711.WAV,empty
1452,488,Jul,11,9:07,20220711_160712.WAV,empty
1453,488,Jul,11,9:07,20220711_160713.WAV,empty
1454,488,Jul,11,9:07,20220711_160714.WAV,empty
1455,488,Jul,11,9:07,20220711_160715.WAV,empty
1456,488,Jul,11,9:07,20220711_160716.WAV,empty
1457,488,Jul,11,9:07,20220711_160717.WAV,empty
1458,488,Jul,11,9:07,20220711_160718.WAV,empty
1459,488,Jul,11,9:07,20220711_160719.WAV,empty
1460,488,Jul,11,9:07,20220711_160720.WAV,empty
1461,488,Jul,11,9:07,20220711_160721.WAV,empty
1462,488,Jul,11,9:07,20220711_160722.WAV,empty
1463,488,Jul,11,9:07,20220711_160723.WAV,empty
1464,488,Jul,11,9:07,20220711_160724.WAV,empty
1465,488,Jul,11,9:07,20220711_160725.WAV,empty
1466,488,Jul,11,9:07,20220711_160726.WAV,empty
1467,488,Jul,11,9:07,20220711_160727.WAV,empty
1468,488,Jul,11,9:07,20220711_160728.WAV,empty
1469,488,Jul,11,9:07,20220711_160729.WAV,empty
1470,488,Jul,11,9:07,20220711_160730.WAV,empty
1471,488,Jul,11,9:07,20220711_160731.WAV,empty
